experiment,plate,Wells,row,col,plate_filled_with,strain2,strain1,transfer_h,plant,strain1_od,strain2_od,date_ster,date_germ,date_inoc,date_process,light_dn,light_lx,temp_dn,MS,MES,pH,notes
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,D12,D,12,NA,N2C3-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E01,E,1,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E02,E,2,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E03,E,3,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E04,E,4,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E05,E,5,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E06,E,6,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E07,E,7,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E08,E,8,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E09,E,9,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E10,E,10,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E11,E,11,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,E12,E,12,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F01,F,1,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F02,F,2,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F03,F,3,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F04,F,4,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F05,F,5,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F06,F,6,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F07,F,7,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F08,F,8,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F09,F,9,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F10,F,10,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F11,F,11,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,F12,F,12,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G01,G,1,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G02,G,2,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G03,G,3,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G04,G,4,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G05,G,5,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G06,G,6,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G07,G,7,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G08,G,8,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G09,G,9,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G10,G,10,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G11,G,11,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,G12,G,12,MOCK-_neon,MOCK-_crim,MOCK-_neon,24,col0,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H01,H,1,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H02,H,2,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H03,H,3,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H04,H,4,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H05,H,5,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H06,H,6,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H07,H,7,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H08,H,8,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H09,H,9,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H10,H,10,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H11,H,11,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateE-T24-Trial2_cropped,H12,H,12,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.002,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A01,A,1,N2C3-_neon,WCS365-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A02,A,2,N2C3-_neon,WCS365-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A03,A,3,N2C3-_neon,WCS365-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A04,A,4,N2C3-_neon,WCS365-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A05,A,5,N2C3-_neon,WCS365-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A06,A,6,N2C3-_neon,WCS365-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A07,A,7,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A08,A,8,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A09,A,9,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A10,A,10,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A11,A,11,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,A12,A,12,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B01,B,1,N2C3-_neon,WCS365-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B02,B,2,N2C3-_neon,WCS365-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B03,B,3,N2C3-_neon,WCS365-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B04,B,4,N2C3-_neon,WCS365-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B05,B,5,N2C3-_neon,WCS365-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B06,B,6,NA,WCS365-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B07,B,7,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B08,B,8,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B09,B,9,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B10,B,10,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B11,B,11,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,B12,B,12,WCS365-_neon,N2C3-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C01,C,1,MOCK-_neon,WCS365-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C02,C,2,MOCK-_neon,WCS365-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C03,C,3,MOCK-_neon,WCS365-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C04,C,4,MOCK-_neon,WCS365-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C05,C,5,MOCK-_neon,WCS365-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C06,C,6,MOCK-_neon,WCS365-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C07,C,7,MOCK-_neon,N2C3-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C08,C,8,MOCK-_neon,N2C3-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C09,C,9,MOCK-_neon,N2C3-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C10,C,10,MOCK-_neon,N2C3-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C11,C,11,MOCK-_neon,N2C3-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,C12,C,12,MOCK-_neon,N2C3-_crim,MOCK-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D01,D,1,NA,WCS365-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D02,D,2,NA,WCS365-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D03,D,3,NA,WCS365-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D04,D,4,NA,WCS365-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D05,D,5,NA,WCS365-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D06,D,6,NA,WCS365-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D07,D,7,NA,N2C3-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D08,D,8,NA,N2C3-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D09,D,9,NA,N2C3-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D10,D,10,NA,N2C3-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D11,D,11,NA,N2C3-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,D12,D,12,NA,N2C3-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E01,E,1,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E02,E,2,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E03,E,3,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E04,E,4,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E05,E,5,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E06,E,6,NA,MOCK-_crim,NA,NA,NOPLANT,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E07,E,7,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E08,E,8,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E09,E,9,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E10,E,10,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E11,E,11,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,E12,E,12,WCS365-_neon,MOCK-_crim,WCS365-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
2023-12_priorityeffects2,PlateF-T24-Trial2_cropped,F01,F,1,N2C3-_neon,MOCK-_crim,N2C3-_neon,24,col0,0.001,0.001,2023-11-29,2023-12-01,2023-12-07,2023-12-13,12_12,110,23_23,0.5,0.5,5.8,
